Source,Additional_Lng,f6,f16,f17,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,D1,D2,D3,y,Location_Available,Wind_D_Calm,Wind_D_Variable,Wind_D_Sin,Wind_D_Cos,Record_Delay_Time,is_holiday,has_sensitive_word,Address_Freq,Address_Mean
2,1.0551465,-0.687551,0.2808189,-0.103858,-0.2270679,0.885618,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0.055601574,0.114938535,-0.569291,0,0,-1.0268539,0.8419289
1,0.7623579,-0.2186796,-0.8206728,0.7687002,1.1742263,-0.6422932,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,0,0.055601574,1.7728852,-0.03751547,0,0,0.93119293,-1.2382984
2,1.1890156,-0.687551,0.19269957,1.05323,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.4243248,0.74940723,-0.56603855,0,0,-1.0603426,0.16467872
1,-1.6443882,2.0918415,0.4570576,0.14273453,1.1742263,1.5645329,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1.6574624,0.114938535,0.32350644,0,0,-0.6857763,-0.70434016
1,-1.3632706,-0.41202864,-0.95285183,0.23757781,0.96087646,-0.06468808,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,0.73819375,0,0,0.3938061,-0.017109478
3,-1.4505916,-0.687551,-1.8340452,-2.4370027,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0.055601574,0.114938535,0.30683765,0,0,-0.16476135,0.6023962
1,-0.042224582,-0.59329337,1.073893,0.44623303,0.53417677,-0.6422932,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1.6574624,0.114938535,0.22999853,0,0,1.1297629,-0.291574
1,0.44687337,-0.5183706,-0.24789712,-0.35045052,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.6574624,0.114938535,-0.14362665,0,0,-0.87337977,1.3865806
1,-0.17328037,0.015756093,1.2941914,-0.9574475,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,-1.4243248,0.74940723,0.055179346,0,0,1.7024908,0.21386847
2,1.0969437,-0.687551,0.41299793,-0.8815729,0.10747705,-0.6422932,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0.055601574,-1.5430081,-0.07125963,0,0,-1.0268539,-0.5332454
1,-0.8735076,0.40245417,-0.46819547,-2.4370027,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0.055601574,-1.5430081,-0.64003175,0,0,-0.78120136,0.25664216
1,0.71180564,2.0580053,-1.1290905,1.1480733,-0.1272078,1.6892837,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,0.74940723,0.21536249,0,0,1.2012783,0.7970165
1,-0.042966664,-0.687551,1.5585493,0.44623303,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,1,0,0.055601574,0.114938535,0.09705464,0,0,2.145712,1.0422523
2,-0.12735182,-0.687551,-0.29195678,1.4895091,-0.8525973,1.0385345,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,-0.557404,-1.4168044,0.062497355,0,0,1.3565451,0.9053765
1,0.76046497,0.29127848,0.5892366,0.6548883,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,-1.0574068,0.2747197,0,0,1.7202635,-1.3823032
1,-1.4590116,2.0918415,-0.29195678,0.3703584,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,4.208151,1,0,-0.36246642,-1.0522329
2,1.1972704,-0.687551,-1.2172098,1.1291046,-0.8525973,1.4047849,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-0.557404,1.6466814,-0.43024877,0,0,-1.4684018,0.34147665
2,0.60577524,-0.687551,-1.6578065,-1.0902281,-0.17227763,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-0.13575944,-0.29749173,0.5946794,1,0,-0.3762359,1.8378431
1,-0.705644,2.0918415,1.0298333,-2.4370027,1.600926,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.1882882,-1.0574068,0.007205713,0,0,-1.4684018,-1.3545003
2,0.70184076,-0.687551,1.1179526,0.9394181,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1.535528,0.74940723,0.4462864,0,0,0.068598546,0.61095095
1,0.7149883,2.0652559,-0.38007614,-0.23663859,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,0.59549254,0,0,-0.7510076,1.194099
2,0.6880674,-0.687551,1.5585493,0.6169509,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,0,0.055601574,0.114938535,0.09868086,0,0,-0.31466246,-1.519179
1,0.6448587,0.56196713,0.10458023,-1.6592878,1.600926,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,-0.5195302,0.04298266,0,0,-0.74312425,1.2996074
2,0.78827876,-0.687551,1.5585493,-0.72982365,-1.5993218,0.44544432,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,1,0,0.055601574,0.114938535,-0.1346824,0,0,-0.8539852,-0.76137173
1,-1.3390687,-0.65129805,0.5451769,0.48417035,-1.5993218,-0.6422932,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0.055601574,0.114938535,0.3600965,0,0,-1.3006012,-0.39850825
1,1.209406,2.0918415,1.206072,-0.76776093,-0.5325725,2.3006148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.6574624,0.114938535,0.16494952,1,0,-1.4684018,0.5959801
2,1.0383623,-0.687551,0.32487857,0.3703584,-0.6179125,0.75156593,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0.055601574,0.114938535,-0.1448463,0,0,-0.5848162,0.74497515
1,-1.5386642,2.0918415,-1.8781049,0.7876688,-0.3755854,1.2723757,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,0,0.055601574,0.114938535,-0.18875438,0,0,-0.9962626,-0.42274666
2,1.2474161,-0.687551,1.5585493,-0.653949,0.3208269,2.3006148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.055601574,1.7728852,-0.22290508,1,0,-0.7686083,0.6907952
1,1.1916268,-0.22351333,1.3823106,-0.2745759,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.67702836,0,0,0.014997414,0.52540356
1,1.2063884,0.94383144,-0.15977779,0.21860915,2.2398665,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,-0.41439307,0,1,0.8155196,1.4079674
1,0.49040073,1.4368715,-0.027598776,-1.4696013,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,-1.4168044,-0.23754112,0,0,0.32103878,0.9196344
3,0.08012647,0.15835099,-0.38007614,-1.0143535,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1.1882882,-1.0574068,-0.5534353,0,0,0.5915807,0.47621378
2,0.07306435,-0.687551,0.23675925,-1.0333221,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.535528,-0.5195302,0.6036237,0,0,-0.29509875,0.47621378
2,-1.3557352,-0.687551,0.2808189,0.35138974,-0.73880345,0.11989498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.055601574,0.114938535,-0.08630222,0,0,1.9669158,0.88185096
1,1.3411735,-0.06883411,1.2941914,0.73076284,-0.6179125,0.3059542,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0.055601574,0.114938535,0.33895558,0,0,0.9423781,1.5626656
2,1.1295367,-0.687551,0.5451769,0.8825121,-0.8525973,0.40735713,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-0.557404,-1.4168044,0.26333612,0,0,-0.4197122,-1.0565102
1,0.70656866,-0.617462,-0.027598776,0.8825121,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,-1.4168044,0.7016037,0,0,-0.78120136,0.11335029
2,1.2185456,2.0918415,-0.4241358,0.2755151,1.8356109,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.055601574,-1.5430081,-0.6749956,0,0,-0.3950773,-0.6686954
1,-1.6567414,-0.687551,-0.20383745,-2.4370027,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0.055601574,0.114938535,0.13120537,0,0,-0.033881597,-1.4985051
1,-1.3041826,-0.28635177,-1.3493888,-2.1904101,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,-1.077085,-1.0574068,-0.0789842,0,0,-0.624282,-0.19818479
1,-0.98768497,2.0918415,-1.7018663,-2.4370027,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0.055601574,0.114938535,-0.6461301,0,0,-0.37227458,0.47193643
1,0.40626016,0.21635571,-0.46819547,1.9068196,1.3449062,0.6544992,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,-1.4243248,-0.5195302,-0.39243904,0,0,1.0150648,2.246332
1,0.98031527,-0.16550863,0.8976543,0.38932705,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,-0.5195302,-0.42049143,0,0,-1.7692647,-0.007128949
1,-1.56942,2.0918415,-0.8647325,-0.17973262,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,-0.27413118,0,0,0.48494858,0.94102126
2,0.5035644,-0.687551,1.5585493,0.085828565,-0.1272078,1.396894,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2,0,0,0,-1.5462592,0.114938535,0.0787596,0,0,0.05099029,0.827671
1,-0.04347794,2.0918415,0.1486399,0.40829572,1.3875762,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,0.74940723,0.75039047,0,0,2.145712,1.207644
1,-1.5929072,-0.5594573,0.4570576,1.0342613,-0.07253613,1.077723,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0.055601574,0.114938535,-0.035889246,0,0,-0.7510076,2.0488598
1,0.91427606,-0.687551,1.2501316,0.35138974,0.53417677,2.3006148,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.535528,0.74940723,-0.5180649,0,1,-0.12043518,-0.5168488
1,0.67218083,1.320862,-0.9969115,-1.9817549,1.600926,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,-0.47944206,0,0,0.34764057,1.6196972
2,-0.17472394,-0.687551,0.8535946,-0.50219977,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,1,0.055601574,0.114938535,0.13201848,0,0,1.0658082,-1.0543716
2,0.7778274,-0.687551,0.060520563,0.5410763,1.3875762,1.6625963,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,-1.077085,1.2872838,-1.838153,0,0,-0.0063096997,1.2981817
2,0.6594186,-0.687551,1.1179526,0.6548883,-0.36189264,1.6029277,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-0.557404,1.6466814,0.3015524,0,0,-0.043174587,1.3880063
2,1.175844,-0.687551,-1.1731502,-0.38838783,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,-1.0574068,-0.40341604,0,0,-0.8321937,0.40777588
1,-0.05029893,-0.4216961,0.32487857,0.1996405,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,0.74940723,-0.4306553,0,0,1.753625,-0.536097
1,0.3828594,-0.2766843,0.7654753,-1.6213505,0.60219914,1.5645329,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.042691916,-0.029494999,-0.2619345,0,0,-1.2383204,1.7209283
1,-1.5541741,1.6447217,-1.3934485,1.110136,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,0.74940723,-0.030197458,0,0,1.1666657,-0.9110797
2,0.28348124,-0.687551,1.206072,-0.61601174,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1.1882882,1.2872838,0.022654848,1,0,-1.1988364,1.445038
1,0.83145875,-0.687551,1.5585493,-1.2988833,1.3875762,2.3006148,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,0,0,1.535528,0.74940723,0.029566305,0,0,-0.6443375,0.7727781
2,-1.3197491,1.1009276,0.5892366,-1.5075386,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-0.557404,-1.4168044,0.69753814,1,0,1.1201887,0.46480748
1,1.1872616,2.0918415,-1.0850308,-0.4073565,1.3875762,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,0.6247646,0,0,-1.7692647,0.9795176
1,-1.3627087,-0.6295463,0.7654753,0.44623303,0.10747705,-0.06468808,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,0.091769405,0,0,0.3938061,-0.017109478
2,0.6395236,-0.687551,0.80953497,-0.76776093,2.2398665,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1.1882882,1.2872838,0.38570955,0,0,-0.87337977,1.7458797
1,-1.6214354,0.11243061,1.2501316,0.69282556,-0.019056434,0.8165437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,0.4779978,0,0,0.037451524,-0.83123547
2,-0.23383442,-0.687551,-0.07165845,-0.61601174,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1.535528,0.74940723,-0.01596799,1,0,0.768094,0.28872243
1,0.7669602,-0.24284825,-0.90879214,0.73076284,1.600926,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,0.091769405,0,0,0.6451051,-1.220476
1,0.20196688,1.1226794,1.3823106,0.52210766,-0.36189264,2.3006148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0.6686071,1.6466814,0.1706413,0,0,0.55256665,-0.8226807
1,0.0053127487,-0.63921374,-0.38007614,-1.2419773,-0.31922266,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0.055601574,-1.5430081,0.5178403,0,0,0.9222455,0.9937755
1,-1.6159859,2.0918415,0.23675925,0.57901365,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-0.557404,1.6466814,0.117789,1,1,1.7114031,0.12832108
1,-1.3027542,-0.6803004,-1.5256275,-2.4370027,-1.5993218,-0.6422932,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,-0.66442513,0,0,-0.19414449,-0.5909899
1,0.6620282,2.0918415,1.0298333,-0.8246669,-0.31922266,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,-0.31072125,1,0,-0.4757885,1.1220965
1,-1.5694541,-0.6488812,-2.406821,-0.3125132,0.96087646,-0.6422932,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0,0,-0.557404,-1.4168044,0.14055614,0,0,-0.7397334,-1.5341498
1,-1.6964082,-0.61504513,0.060520563,0.29448378,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,-0.0058040856,1,0,-1.1850281,-1.4756924
2,0.04498462,-0.687551,0.08085778,-0.4104729,0.2615961,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0.006226655,0.053729624,0.12592013,1,0,-1.7692647,0.92533755
2,0.94200057,-0.687551,-0.15977779,-0.76776093,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0.055601574,0.114938535,-0.035076134,1,0,-1.3006012,1.3830161
1,1.0103335,2.0918415,0.1486399,0.12376587,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,-1.4243248,-0.5195302,-0.6481629,0,1,-1.5910699,0.278029
2,0.68864083,-0.687551,0.41299793,0.82560617,-0.36189264,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,1.2872838,-0.294459,0,0,0.12563424,-1.8970133
2,0.27589327,-0.687551,-1.2172098,0.21860915,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0.055601574,0.114938535,-0.53554684,1,0,1.1397406,0.963121
2,0.8276558,-0.687551,0.9857736,0.6738569,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.6574624,0.114938535,0.65525633,1,0,1.8107713,-0.42488536
1,-1.4019554,-0.494202,-1.7018663,-0.5780744,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1.1882882,-1.0574068,-0.24973781,1,0,-0.06223568,-1.6674612
1,0.06738088,0.79398596,1.206072,-1.6023818,0.10747705,2.3006148,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,1.2872838,-0.3298294,0,0,-0.9681223,-1.2176244
1,0.8288934,2.0918415,-0.46819547,-2.4370027,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,1.6466814,-0.164361,0,0,-1.1988364,0.14756924
1,1.2298462,-0.42652982,-0.90879214,0.52210766,0.36349687,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,0.5564631,0,0,-1.7692647,0.17465925
1,0.45728675,1.2676911,0.8535946,-0.710855,-0.5325725,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,0.2385362,0,1,0.085745126,1.6453614
1,0.79711354,-0.24768196,-0.7325535,-0.5780744,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,-0.23347555,0,0,1.5435185,-0.8084228
2,-1.3512996,-0.687551,-0.33601645,0.5979823,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0.055601574,0.114938535,-0.6278351,0,0,0.9441246,0.88470256
1,-1.4164472,-0.37819257,0.9857736,0.6359196,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0.055601574,0.114938535,0.16494952,0,0,-0.7397334,-0.8932573
1,0.20456325,2.0918415,-0.7766132,1.110136,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.055601574,0.114938535,0.39668655,0,0,1.8150538,-0.37141824
1,-1.5910351,-0.6029608,-0.07165845,0.8825121,0.3208269,-0.6422932,1,0,0,0,0,0,1,0,0,1,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,0.26252303,0,0,-0.025322516,1.0451039
1,-1.4062407,0.58613575,-0.11571811,-0.16076396,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,0.28691638,1,0,0.73578256,-1.6952641
2,0.45706543,-0.687551,-1.0409712,-0.21766993,-0.9592722,-0.6422932,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,0,0,0,1.1882882,1.2872838,-0.09118089,0,0,0.999243,-0.49189746
3,-1.3418896,-0.687551,-0.8206728,0.46520168,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-0.557404,-1.4168044,0.4597028,0,0,0.6206623,0.11263739
1,0.98320055,-0.58604276,1.073893,-1.260946,-0.31922266,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.077085,-1.0574068,0.06737603,0,0,0.56984305,-0.94458574
1,0.66669065,0.864075,-0.60037446,-0.50219977,0.53417677,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0.055601574,-1.5430081,0.5617484,0,0,-0.30347544,1.9383612
2,-1.5943176,-0.687551,0.80953497,0.9014808,-1.5993218,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0.055601574,0.114938535,-0.5135928,0,0,1.4297166,1.6168456
3,0.99223435,2.0918415,1.2501316,0.38932705,-0.01886901,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0.055601574,0.114938535,0.5511779,0,0,0.23615314,-0.8789994
1,-1.294623,0.9486652,-0.24789712,0.52210766,-0.1272078,0.8511517,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,-1.4168044,-0.5489632,0,0,1.581674,0.9780918
2,-0.04129231,-0.687551,-0.8206728,0.48417035,1.1742263,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-1.5462592,0.114938535,-0.14159386,0,1,1.9010125,0.99805284
1,1.2016282,2.0410872,-0.51225513,-0.7487923,2.2398665,-0.6422932,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,-0.2302231,0,0,-0.30347544,-0.07342818
1,0.052752588,2.0918415,0.36893824,-1.2988833,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.1882882,1.2872838,-0.21314774,0,0,-0.1301654,-0.47906536
2,-0.121798895,-0.6633824,0.19269957,0.6359196,1.8356109,1.0385345,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1.6574624,0.114938535,0.17714621,0,0,0.4385689,0.7128949
2,-1.3692656,-0.687551,-1.8340452,0.31345242,1.1102214,0.23842281,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.4243248,0.74940723,0.2718738,1,0,-0.55460936,-0.37997296
2,0.40494272,-0.687551,-0.027598776,-0.90054154,1.600926,-0.6422932,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,0,0,0,-0.557404,-1.4168044,-0.44366515,0,0,0.49751788,2.121575
2,-1.5244287,-0.687551,-1.3934485,0.503139,-0.1272078,-0.19205937,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-0.557404,-1.4168044,0.17430031,0,0,-0.7397334,-0.43843037
1,-1.5497881,-0.5908765,-0.7766132,0.5410763,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,-0.24323292,1,0,-0.62371355,-1.3530746
1,-1.2522196,0.6368899,0.4570576,-2.4370027,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,-0.15216433,0,0,-0.72618526,-1.5070598
1,0.8493653,-0.687551,0.32487857,-1.1091968,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,-1.077085,-1.0574068,-0.37170467,0,1,0.39511198,0.0
2,-1.5675722,-0.687551,0.32487857,0.6548883,0.85420156,0.07808093,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-0.557404,-1.4168044,-0.20461006,0,0,-0.40800604,-1.6090038
1,0.7857478,2.0918415,1.1179526,0.42726436,-1.5993218,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1,0,0.055601574,0.114938535,0.04298266,0,1,0.48161116,0.096953705
1,0.83398855,2.0918415,-0.33601645,0.80663747,0.96087646,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,-0.29852456,0,0,1.3390615,-0.6979241
2,0.20824152,-0.687551,1.2501316,0.42726436,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,0.055601574,0.114938535,-0.40666848,0,0,1.0951024,-1.1905345
1,-1.3622952,-0.42411295,0.23675925,0.047891248,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,-0.20095107,0,0,1.4712785,0.22741348
1,0.374842,-0.65854865,0.10458023,-0.61601174,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,-1.077085,1.2872838,-0.45789456,0,0,-1.3753313,0.3749827
2,-0.08227926,2.0918415,0.9417139,1.2239479,-0.6179125,0.2196561,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0.055601574,1.7728852,0.15681839,0,0,-1.7692647,-0.27375165
1,-1.5502288,2.0918415,-1.4815679,0.31345242,0.3208269,0.11545907,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,-1.4168044,-0.042394143,0,0,1.5533297,0.005703159
1,0.2512531,2.0918415,0.9417139,0.7876688,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,0.74940723,-0.591245,0,0,-1.5910699,-0.49261037
1,0.8263218,0.564384,-0.24789712,0.5410763,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,1.6466814,0.46458143,0,0,0.40512818,-0.6537246
1,0.45367804,-0.19934471,-0.7325535,-0.46426246,0.53417677,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,-0.5195302,0.14868727,1,0,1.6340759,-0.0841216
1,0.9874426,1.4392884,1.2501316,0.23757781,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-1.077085,-1.0574068,0.46986666,0,0,-1.5910699,-0.70505303
1,0.9158509,2.0918415,-1.3053292,-0.9764162,1.8142759,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0.055601574,1.7728852,-0.6733694,0,0,0.18445979,1.0230042
1,0.8361374,2.0918415,0.19269957,0.1996405,2.0276258,1.5645329,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,0.091769405,1,0,-0.7686083,0.7556686
1,0.073735766,1.3015271,0.5011172,-1.1850713,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,1.535528,-0.5195302,-0.63515306,0,0,1.3537418,-0.19319452
1,0.79296577,-0.5594573,0.80953497,-0.78672963,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,-0.44081923,0,0,0.86644816,-1.3766
